질문,답변
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['팀', '소개', '영역', '경험', '서버', '개발', '그립', '서비스', '전체', '백엔드 개발', '담당', '다양', '업무', '최신', '기술', '구조', '적용', '진행', '토론', '협의', '가치', '설계', '개발자', '각자', '의견', '설득', '현재', '단일', '구성', '추후', '파트', '조직', '분리', '예정', '직무', '방송', '탐색', '시청', '그리퍼', '팔로우', '상품', '구매', '기능', '판매자', '센터', '어드민', '백', '엔드', '시스템', '전반', '운영', '역할', 'SNS', '라이브', '쇼핑', '내용', '아래', '클라이언트', '앱', '모바일', '웹', '데이터', '제공', 'API', '모니터링', 'VOD', '채팅', '관리', '증가', '트래픽', '효율', '고민', '성장', '주요', 'App', 'Web', 'API 개발', '주문', '결제', '스트리밍', 'Tech', 'Stack', 'Java', 'Kotlin', 'Gradle', 'Spring', 'Boot', 'MyBatis', 'JPA', 'MySQL', 'Redis', 'Git', 'Jenkins', 'AWS', 'Docker', 'Swarm', 'Kubernetes', '경력', '이상', '사용', 'RDBMS', 'DB', '스키마', 'SQL', '작성']","{'언어': ['Java'], '프레임워크': ['Spring'], '라이브러리': [], '툴': ['Docker', 'Git', 'Jenkins', 'Kubernetes']}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['인테리어', 'B', '자재', '유통', '서비스', '반장', '창고', '안정', '유지', '비즈니스', '성장', '기술', '개발', '개선', '진행', '팀', '일', '출근', '후', '스크럼', '미팅', '퇴근', '마감', '개인', '투명', '업무', '현황', '공유', '순위', '우선', '일정', '관리', '수평', '토론', '문화', '지향', '팀원', '자유', '피드백', '의견', '제시', '프론트', '엔드', '신입', '경력', 'React', 'Javascript', '이해', '토대', '프로젝트', '처음', '끝', '수행', '경험', '이상', '전역', '상태', '라이브러리', '문제', '사용', 'Next.js', '다수', '사용자', '다양', '기기', '환경', '대응', '기획', '안', '신속', '능력']","{'언어': ['Javascript'], '프레임워크': ['React'], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['의료', '데이터', '연구', '설계', '분석', '프로토콜', '작성', '의학', '검토', '용어', '학력', '전공', '학사', '이상', '통계학', '보건', '학', '간호학', '약학', '의료정보학', '임상', '역학', '관련', '학과', '유관', '경력', '실무', '기', '술', '데이터 분석', '프로그래밍', '사용', '가능', 'SQL', 'R', 'Python', 'SAS']","{'언어': ['Python'], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['쿠팡', 'E', 'commerce', 'Engineering', '조직', '엔지니어', '팀', '핵심', '데이터', '서빙', '백', '엔드', '시스템', '기술', '방향', '수립', '유능', 'Staff', 'Back', 'End', 'Engineer', '모집', '비전', '구체', '세계', '사용자', '요청', '처리', '차세대', '플랫폼', '구축', '기회', '시니어', '리더십', '롤', '담당', '업계', '베스트', '프랙티스', '소프트웨어 개발', '도입', '엔지니어링', '개선', '지원', '홈', '검색', '카테고리', '페이지', '장바구니', '체크아웃', '주문', '포함', '모바일', '앱', '웹', '필수', '구동', '운영', '확장', 'Service', '일원', '미션', '한국', '시장', '대만', '글로벌', '가용성', '인턴십', '전문', '경험', '이상', '최소', '소프트웨어', '프로그래밍', '언어', '사용', '개발', '신규', '기존', '설계', '아키텍처', '패턴', '안정', '리딩', '멘토', '테크', '리드', '정의', '크리티컬', '프로젝트', '로드맵', '과정', '스테이크', '홀더', '사이', '의견', '조율', '마이크로', '서비스', '스케일', '이슈', '딥다이브', '사내', '지식', '활용', '무한', '혁신', '발굴', '협업', '개방', '가능']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['WEMIX', 'PLAY', 'App', '개발', '유지', '보수', '커뮤니티', '서비스', '중앙', '렛', 'Wallet', 'Android', 'Native', '앱', '경력', '이상', '실력', 'Kotlin', 'Jetpack', 'Compose', '경험', '원활', '커뮤니케이션', '능력', '능동', '협업', '자세', '코드', '리뷰', '문화', '긍정', '태도']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['엔드', '서버', '비즈니스', '로직', 'API', '앤드', '포인트', '개발', 'MySQL', '이용', '데이터베이스', '디자인', '블록체인', '통신', '정보', '저장', '이상', '백엔드 개발', '경험', 'NodeJS', 'Redis', '기반', 'AWS', '사용', 'Linux', '환경', '친숙', '변화', '추가', '기능', '안정', '운영', '테스트', '코드', '작성', 'TDD', '퍼포먼스', '향상', '관리', '기획자', '프론트', '개발자', '협업']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['백엔드 개발', '자', '실험', '자동', '백', '엔드', '시스템', '설계', '개발', '유지', '보수', '로봇', '모듈', '소모품', '정보', '포함', '프로토콜', '데이터', '기반', 'REST API', '확장', '가능', '구축', '팀', '협력', '효율', '사용자', '중심', '자동화', '솔루션', '제공', '서버', '관리', 'API', '구현', '제어', '호출', '연동', '비즈니스', '로직', '성능', '안정', '신뢰', '고려', '최적', '테스트', '디버깅을', '소프트웨어', '품질', '보증', '컴퓨터', '공학', '소프트웨어 공학', '관련', '분야', '학사', '학위', '이상', '프로젝트', '수행', '실무', '경험', '문제', '분석', '정의', '해결', '능력', '협업', '커뮤니케이션', '도전', '조직', '문화', '동기', '부여']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['데이터', '파이프라인', '배치', '워크플로우으로', '운영', '실시간', '니즈', '충족', '상황', 'unified', 'logging', 'system', '유지', '보수', '시간', 'Confluent', 'Kafka', '기존', '스트리밍', '인프라', '이전', 'Amundsen', '카탈로그', '툴', '도입', '사용', '교체', '작업', '계획', '히스토리', '체계', '관리', '메타데이터', '확인', '방법', '고민', '분기', '퀄리티', '보장', 'initiative', '시도', '생산자', '소비자', 'SLO', 'expectation', '교각', '일', '플랫폼', '단순', '웨어', '하우스', 'Redshift', '제거', 'S', 'Athena', '레이크', '통합', '진행', '과정', 'Iceberg', '테이블', '포맷', 'ACID', '트랜잭션', '업데이트', '기능', '제공', '상', '효율', '포착', '최적', '가치', '개발', '환경', '주요', '기술', 'Go', 'Python', 'Airflow', 'Kubernetes', 'Fluentbit', 'Loki', '업무', '도구', 'Jira', 'Confluence', 'Slack', 'Github', '코드', '리뷰', '이상', 'Approve', '반영', '가능', '팀원', '적극', '참여', '테스트', '빌드', '배포', 'Action', 'Gitploy', '모니터링', 'Datadog', 'Grafana', 'Prometheus', 'AWS CloudWatch', 'AWS', 'GCP', 'cloud', 'native', '구축', '경험', '안정', '확장', '제품', '설계', '서빙', '필요', '사항', '구현', '아키텍쳐', '수준', '지향', '워크플로우', 'scheduler', 'Prefect', 'Oozie', '이해', '활용', 'CS', '전공자', '상응', '알고리즘', '구조', 'OS', '데이터베이스', '기본', '전산', '지식', '이해도']","{'언어': ['Python', 'Go'], '프레임워크': [], '라이브러리': [], '툴': ['Kubernetes']}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['주요', '업무', 'React Native', '앱', '개발', 'CRM', '마케팅', '지원', '웹', '뷰', '기반', '모바일', 'Shopify', 'Theme', '캠페인', 'Liquid', 'JavaScript', '재고', '관리', '풀필먼트', '도구', '다중', '판매', '채널', '수집', '주문', '정보', 'Node.js', 'PostgreSQL', '활용', '유틸리티', '필수', '자격', '요건', 'TypeScript', '경험', '이상', '이용', '서버', '해외', '여행', '미국', '결격', '사유']","{'언어': ['JavaScript', 'TypeScript'], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['점유', '경쟁사', '골프장', '운영', '관리', '솔루션', 'DB', '마이그레이션', 'Node.js', 'app', 'Saas', 'admin', 'api', '제작', 'Aws', '자사', '인프라', 'beanstalk', '방식', '사용', 'GPS', '데이터', '저장', '실시간', '관제', '개발', '이상', '경력', '역량', 'Express', '활용', '백', '엔드', '데이터베이스', '쿼리', '숙련도', '분', '가독성', '유지', '보수', '가능', '코드', '설계', '능력', '변화', '환경', '적응', '원활', '커뮤니케이션']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['프론트엔드 개발자', '요구사항', '바탕', '와이어', '프레임', '작성', 'UI', 'UX', '디자인', '프로토타입', '제작', 'Electron', '활용', '데스크톱', '애플리케이션', 'SPA', '개발', '백', '엔드', 'API', '연동', '동기', '처리', '구현', 'MVP', '후', '피드백', '점진', '기능', '개선', '테스트 자동화', '품질', '보증', '컴퓨터', '공학', '소프트웨어 공학', '관련', '분야', '학사', '학위', '이상', 'HTML', 'CSS', 'JavaScript', '숙련도', 'Figma', '툴', '경험', 'React', '이용', '환경', '서비스', 'REST', '문제', '분석', '정의', '해결', '능력', '협업', '커뮤니케이션', '도전', '조직', '문화', '부여']","{'언어': ['JavaScript'], '프레임워크': ['React'], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['Unity', '기반', '모바일', '위치', '컨텐츠', '서비스', '구현', '전반', '영역', '다양', '부분', '경험', '주도', '활용', 'UI', '각종', '벡터', '지도', '유지', '보수', '개선', '작업', '운영', '관리', '툴', '제작', '전산학', '관련', '이해', '분야', '전공자', 'C', '프로그래밍', '가능', '엔진', '기술', '습득', '호기심', '열정', '영어', '레퍼런스', '문서', '방향', '수립', '커뮤니케이션']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['Plus', 'Team', '이란', 'Global', 'Poker', 'Game', '선두', '주자', 'Web', 'O', '비즈니스', '업무', '담당', '부서', '세계', '최대', '규모', '최고', '권위', '포커', '대회', 'WSOP', '공식', 'Player', 'App', '운영', '툴', '개발', '기반', '사업', '분야', '대상', '각종', '도전', '서비스', '참가', '필수', '설치', '앱', '관리', '다양', '편의', '기능', '제공', 'Stake.com', '참여', '크라우드', '펀딩', 'World', 'Series', 'of', '줄임', '말', '의미', 'Flutter', 'APP', '배포', 'Art', 'Designer', '코웍', 'UI', 'UX', '경력', '이상', '분', '모바일', '관심']","{'언어': [], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['앱스토어', '구글', '플레이', '소셜', '앱', '개발', '운영', '업무', '담당', '요청', '작업', '엔지니어', '시점', '최적', '설계', '참여', '서버', '사이드', '애플리케이션', '인증', '기능', '관리', '비즈니스', '로직', '운용', 'API', '구현', 'DB', 'NoSQL', 'RDBMS', '이용', '부하', '대책', '각종', '설정', '웹', '백', '엔드', '튜닝', '퍼포먼스', '자동', '테스트', '디플로이', '코딩', '규약', '서울', '코코네', '그룹', '도쿄', '후쿠오카', '글로벌', '거점', '프로젝트', '참가', '이상', '경험', 'B', 'C', '불문', 'Java', 'Kotlin', '서버사이드', 'Go', '언어', '사용', '사업', '회사', '자사', '서비스', '리더', '테크리드', '시니어', '경우', '신규', '런칭', '매니지먼트', '일상', '회화', '일본어', '가능']","{'언어': ['Java', 'Go'], '프레임워크': [], '라이브러리': [], '툴': []}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['dot', '개발', 'SDL', '서비스', 'Backend', '설계', 'Pricing', 'Planning', 'Dispatching', 'Routing', '운송', '관련', 'AI', '기반', '알고리즘 개발', 'API', '다수', '활용', '회원', '인증', '결제', '정산', '컴포넌트', '파트너사', 'B', '플랫폼', '연동', 'Java', 'Kotlin', 'Spring Boot', '이상', '언어', '웹', '어플리케이션', '상용', '경험', '분', 'AWS', '클라우드', 'K', 'S', 'SQL', 'NoSQL', '계열', '데이터', '베이스', 'Redis', 'Kafka', 'ELK', '규모', '분산', '처리', 'Git', 'Jira', 'CI', 'CD', '환경', '코드', '리뷰', '수행', '보유']","{'언어': ['Java'], '프레임워크': [], '라이브러리': [], '툴': ['Git']}"
"다음 단어들이 포함된 작업에서 어떤 기술 스택이 필요할까요? ['사용', '가능', '유지', '보수', '코드', '작성', '비즈니스', '로직', '개발', '성능', '확장', '중점', '데이터', '모델', '서버', '아키텍처', '설계', '구현', '프론트', '엔드', '엔지니어', 'AI', '기획자', '디자이너', '협력', '제품', '필요', '백', '서비스', '관리', '기능', '기술', '세부', '사항', '시스템', '상호', '작용', '깊이', '이해', '해당', '분야', '최고', '인재', '협업', '규모', '언어', 'LLM', '활용', '팀', '리뷰', '참여', '동향', '지속', '파악', '적용', '이상', '예', 'Python', 'Django', 'FastAPI', 'Node.js', 'Spring Boot', '프레임', '워크', '경험', 'RDBMS', 'NoSQL', 'DB', '실제', '고객', '프러덕션', '백엔드 개발', '배포', '보유', '소프트웨어 아키텍처', '디자인', '효율', '고려', '다양', '팀원', '세일즈', '원활', '커뮤니케이션', '능력', '요구', '대응', '변경', '영향', '중심', '생각', '딥 러닝', '학습', '열정']","{'언어': ['Python'], '프레임워크': ['FastAPI', 'Django'], '라이브러리': [], '툴': []}"
